"ccn","validthru","key","pin","quota"
"3608-2181-5470-1744","Jan/2025",6028,"249",1700
"3608-2968-5015-1856","Jan/2018",5813,"625",1900
"3608-2800-5766-1274","Aug/2018",2006,"491",1700
"3608-1192-5890-1583","Mar/2023",7178,"958",1700
"3608-2181-5750-1361","Feb/2020",3957,"847",1200
"3608-1721-5333-1936","Nov/2021",3409,"607",1600
"3608-1782-5015-1245","Feb/2025",7289,"413",1100
"3608-1682-4344-1705","Dec/2022",3425,"486",1600
"3608-2067-4580-1094","Jul/2021",4698,"349",1700
"3608-2507-5724-1194","Jun/2024",3441,"878",1100
"3608-1192-5038-1056","Jul/2022",7446,"291",1900
"3608-2067-5634-1245","Oct/2021",2477,"640",1000
"3608-1395-4580-1216","Jul/2025",4177,"272",1100
"3608-1682-4236-1693","Apr/2023",2242,"705",1000
"3608-2596-5766-1121","Aug/2025",5759,"651",1000
"3608-2181-5988-1537","Feb/2018",2126,"074",1400
"3608-2067-4668-1300","Jun/2025",7173,"507",2000
"3608-2507-5983-1245","Apr/2024",5985,"554",1500
"3608-2588-4383-1255","Aug/2021",3521,"620",1900
"3608-1333-5152-1744","Mar/2021",3225,"222",1100
"3608-2588-5632-1300","Jun/2021",3183,"188",1900
"3608-1333-4354-1693","Feb/2024",2193,"495",1700
"3608-1721-4329-1274","Dec/2019",4563,"160",1900
"3608-2800-5015-1245","Dec/2019",4585,"135",1500
"3608-1333-5030-1617","Apr/2021",7780,"738",1800
"3608-2067-4523-1442","Jul/2019",3529,"464",1000
"3608-1682-5791-1181","Nov/2023",7249,"809",1300
"3608-2596-5196-1558","Jun/2023",6528,"181",1000
"3608-1782-4236-1844","Aug/2019",4305,"050",1100
"3608-1395-4342-1265","Dec/2018",4577,"385",1600
"3608-1682-5407-1474","Mar/2020",6069,"521",1800
"3608-2596-4994-1351","Nov/2025",7531,"366",1600
"3608-1333-5407-1053","Dec/2025",4279,"745",1000
"3608-1721-5890-1157","Apr/2019",6792,"200",1500
"3608-1395-5132-1157","May/2018",7472,"525",1100
"3608-2181-4994-1915","Nov/2024",3788,"377",1400
"3608-2507-5988-1064","Oct/2025",7701,"715",1300
"3608-2596-5791-1351","Apr/2023",6735,"212",1100
"3608-2588-4264-1761","Oct/2025",3802,"483",1900
"3608-2800-4668-1795","Jan/2020",5943,"050",1700
"3608-1192-4288-1194","Sep/2025",2773,"227",1600
"3608-2751-4951-1129","Jun/2022",5547,"978",1600
"3608-1395-4236-1693","Apr/2020",3765,"099",1100
"3608-2596-4329-1344","Aug/2019",5028,"003",2000
"3608-1721-5458-1140","Feb/2018",7139,"855",1500
"3608-2588-4158-1821","Sep/2021",4904,"517",1100
"3608-1782-4711-1278","Jan/2019",7159,"260",1000
"3608-2968-4383-1705","Oct/2023",4295,"603",1800
"3608-2588-5890-1024","Sep/2022",4272,"493",2000
"3608-2588-4994-1185","May/2023",3722,"322",1800
"3608-1192-5470-1052","Oct/2020",7117,"910",1500
"3608-2596-5632-1188","Mar/2018",4032,"394",2000
"3608-1721-4354-1440","Dec/2020",6690,"202",1400
"3608-2067-5551-1064","Oct/2024",6320,"686",2000
"3608-2588-4158-1182","Oct/2025",4558,"729",1500
"3608-2588-4158-1718","Mar/2024",3229,"580",1800
"3608-2800-5756-1056","Sep/2025",4984,"317",2000
"3608-2751-5766-1717","Mar/2024",7942,"329",1000
"3608-2507-4329-1915","May/2024",7154,"104",1200
"3608-1721-4580-1068","Sep/2018",3146,"681",1200
"3608-1782-5015-1589","Aug/2022",7060,"815",1100
"3608-2067-5638-1198","Jan/2020",3860,"103",1600
"3608-1782-4458-1032","Sep/2018",6925,"769",2000
"3608-2968-5884-1821","Sep/2025",4509,"240",1200
"3608-1192-4657-1361","Aug/2021",6351,"657",1200
"3608-1682-5632-1983","Aug/2025",6228,"247",2000
"3608-1721-4657-1660","Apr/2019",2250,"012",1800
"3608-2800-4445-1935","Apr/2022",4367,"753",1700
"3608-1682-4160-1623","Jun/2019",7891,"941",1900
"3608-2181-5394-1064","Jun/2024",6565,"630",1200
"3608-2507-5470-1194","Nov/2023",3624,"649",1100
"3608-1333-5696-1572","Apr/2021",5865,"584",1000
"3608-1395-5030-1407","Sep/2023",7422,"635",2000
"3608-2507-4344-1014","Jan/2021",7336,"065",1600
"3608-1782-5750-1245","Sep/2019",2552,"671",1600
"3608-1333-4158-1214","Dec/2020",2312,"284",1200
"3608-1192-4445-1190","Dec/2020",5992,"186",1200
"3608-2596-5470-1795","Oct/2022",2932,"107",1100
"3608-2181-4329-1055","Sep/2024",4184,"069",1200
"3608-1682-4523-1190","Dec/2024",5966,"934",1000
"3608-1192-5890-1109","Jan/2019",7617,"499",1100
"3608-2800-4711-1322","Apr/2025",7961,"943",1100
"3608-1395-5983-1916","Jan/2018",3466,"345",1900
"3608-2507-5407-1968","Oct/2025",2633,"712",1400
"3608-2596-5407-1999","Oct/2025",6841,"103",1900
"3608-1782-5691-1668","Oct/2023",5685,"477",1900
"3608-2800-4329-1182","Dec/2022",5887,"663",1100
"3608-1782-5890-1244","May/2025",5949,"909",2000
"3608-2596-5152-1631","Jan/2023",7305,"200",1600
"3608-2507-5638-1407","Mar/2021",6279,"218",1000
"3608-1782-5458-1052","Oct/2019",7343,"436",1200
"3608-2751-5890-1637","Sep/2025",2712,"234",1500
"3608-2181-5983-1795","Jul/2023",3731,"433",1600
"3608-2067-4158-1804","Oct/2024",2143,"440",1600
"3608-2800-5634-1182","Nov/2024",3814,"372",1500
"3608-2588-4342-1214","Dec/2020",6920,"705",1100
"3608-2968-5884-1617","Nov/2023",6854,"459",1900
"3608-2968-4264-1094","Oct/2021",6161,"839",1300
"3608-1395-4329-1306","Sep/2025",5521,"708",1800
"3608-1333-4458-1915","Feb/2023",5268,"303",1900
"3608-2067-5196-1960","Dec/2021",6747,"203",1100
"3608-2067-4458-1465","Oct/2020",3569,"258",1200
"3608-1782-4342-1064","Mar/2022",5429,"495",1300
"3608-1682-5988-1744","Apr/2018",7146,"863",1300
"3608-1721-4038-1597","Oct/2025",7400,"196",1300
"3608-1682-4580-1377","Jul/2022",5358,"406",1900
"3608-2181-5394-1551","Jan/2022",7492,"070",1000
"3608-2800-5632-1255","Mar/2018",5395,"561",1100
"3608-2507-4580-1128","May/2019",6533,"415",1000
"3608-1721-4318-1055","Feb/2018",5333,"603",1500
"3608-2751-4951-1936","Apr/2018",4985,"600",1800
"3608-2181-5724-1693","Dec/2019",7038,"364",1600
"3608-1192-4458-1617","May/2019",3886,"976",1900
"3608-1192-5766-1718","Aug/2021",5940,"066",1400
"3608-2800-4383-1583","Feb/2022",2010,"748",1100
"3608-1192-5638-1216","Jun/2019",4475,"655",1900
"3608-2067-5015-1214","Jul/2021",6069,"421",1900
"3608-2067-5489-1188","Mar/2024",4292,"406",1000
"3608-2507-5038-1274","Dec/2020",2110,"842",1600
"3608-2751-5470-1134","Feb/2022",3675,"543",1700
"3608-2067-5196-1936","Apr/2023",4467,"168",1500
"3608-2507-5638-1936","Dec/2022",2660,"800",1000
"3608-1682-4342-1931","Dec/2019",6705,"631",1000
"3608-2181-5983-1265","Oct/2020",2993,"912",1200
"3608-2588-5884-1182","Dec/2019",2773,"337",1300
"3608-1333-5691-1292","Feb/2019",2255,"295",1900
"3608-2751-4994-1844","Jul/2022",7323,"460",1500
"3608-2067-4994-1054","Sep/2024",6466,"499",1100
"3608-1395-4668-1440","Dec/2025",4898,"896",1900
"3608-1192-4264-1032","Apr/2019",4594,"472",1600
"3608-2596-5756-1915","May/2024",2133,"133",1000
"3608-1682-5132-1856","Oct/2019",7267,"379",1900
"3608-2507-4354-1583","Jun/2019",7538,"581",1100
"3608-2507-5791-1603","Jun/2025",4702,"001",1900
"3608-1333-4344-1322","Feb/2022",6354,"758",1700
"3608-2588-5884-1355","Mar/2018",3941,"085",1600
"3608-1721-4158-1839","Dec/2023",6361,"121",1100
"3608-2800-4038-1613","Jan/2018",6601,"594",1900
"3608-1782-5551-1344","Jan/2020",2642,"129",1600
"3608-1333-4523-1381","Jul/2019",2288,"573",1400
"3608-1721-4856-1185","Mar/2020",5213,"690",1800
"3608-2596-5489-1623","Apr/2021",5892,"884",1300
"3608-2067-4383-1185","May/2019",2841,"336",1500
"3608-2596-5983-1705","Mar/2025",6945,"314",1700
"3608-2751-5724-1844","Apr/2021",5653,"808",2000
"3608-1721-5724-1037","Mar/2018",3028,"717",1300
"3608-2588-4160-1301","Feb/2021",6675,"496",1600
"3608-1721-4236-1686","Aug/2021",2312,"458",1000
"3608-1192-4668-1976","Jan/2021",3011,"723",1900
"3608-1333-5890-1435","Jan/2025",3538,"873",1300
"3608-1395-4523-1718","Jul/2021",2805,"835",1600
"3608-1682-4038-1428","Jun/2019",7159,"970",1400
"3608-1192-5632-1794","Mar/2018",3325,"207",1800
"3608-1395-5132-1185","Jan/2020",4627,"446",1700
"3608-1395-4329-1181","Jan/2024",3869,"473",1000
"3608-2507-5756-1900","Nov/2018",4593,"913",2000
"3608-1192-5791-1181","Nov/2025",4148,"766",1800
"3608-2751-5632-1614","Sep/2021",4929,"328",1000
"3608-2507-5038-1344","Mar/2018",4711,"371",1500
"3608-2181-5459-1660","Jan/2025",7385,"429",1000
"3608-1395-4264-1163","Oct/2022",4061,"084",1500
"3608-2751-4329-1278","Aug/2021",6958,"048",1700
"3608-1721-4856-1614","Apr/2021",6573,"245",1000
"3608-2751-5632-1631","Feb/2024",2939,"057",1700
"3608-2067-5407-1999","Sep/2024",3111,"844",1500
"3608-2800-5394-1185","Nov/2025",3613,"114",1900
"3608-2181-5038-1837","Feb/2019",7721,"290",1300
"3608-1333-5750-1583","Feb/2020",4717,"336",1900
"3608-2181-5459-1009","Mar/2019",5978,"945",1200
"3608-1333-4038-1668","Jul/2023",2591,"356",1500
"3608-1782-4445-1597","Dec/2025",5444,"255",1800
"3608-2968-4264-1629","May/2021",2120,"821",1000
"3608-1782-4342-1518","Mar/2019",6103,"802",1700
"3608-2800-5015-1188","Jan/2023",7915,"988",2000
"3608-1782-4160-1407","Jan/2022",5339,"646",1500
"3608-2800-5638-1475","Aug/2019",5145,"138",1800
"3608-2181-5132-1476","May/2022",3691,"604",1700
"3608-1682-4383-1597","Jun/2020",6393,"223",1900
"3608-2067-4580-1140","Aug/2022",3467,"354",1600
"3608-2181-4329-1194","Jan/2018",6556,"796",1300
"3608-2507-5407-1278","Sep/2022",4255,"627",1000
"3608-2751-5632-1915","Dec/2024",3954,"707",1200
"3608-1192-5394-1130","Sep/2023",4984,"430",1600
"3608-1782-5791-1274","Apr/2023",2237,"183",1700
"3608-1395-5988-1597","Sep/2022",4171,"826",1400
"3608-2751-4158-1381","Jan/2024",3896,"201",1600
"3608-1333-5038-1673","Sep/2018",1981,"040",1700
"3608-2800-4264-1915","Nov/2018",7422,"750",1300
"3608-2588-5333-1055","Feb/2020",4256,"696",1600
"3608-2588-5691-1055","Apr/2021",7898,"049",1100
"3608-2181-4342-1838","Oct/2019",3526,"551",1700
"3608-1782-4668-1442","Jun/2018",7951,"722",1300
"3608-1333-4160-1960","Nov/2020",2398,"506",1200
"3608-2751-5030-1355","Oct/2022",2541,"295",1600
"3608-1192-4668-1660","Apr/2021",2064,"881",2000
"3608-1333-5756-1660","Feb/2023",7361,"645",2000
"3608-2181-5459-1623","Jan/2019",4295,"544",1700
"3608-1333-5030-1603","Aug/2020",7502,"318",1300
"3608-2596-5791-1190","Jul/2018",4202,"606",1300
"3608-2507-4394-1916","May/2022",2895,"812",1700
"3608-2800-5745-1838","Feb/2024",4248,"565",1700
"3608-2507-4711-1300","Feb/2018",4919,"476",1900
"3608-2800-4158-1381","Sep/2019",6315,"304",1500
"3608-2181-4329-1915","Mar/2019",2233,"311",1200
"3608-2596-5470-1844","Feb/2021",3197,"268",1200
"3608-1192-5724-1936","Mar/2020",2309,"989",1600
"3608-2588-4445-1001","Sep/2025",4368,"418",1800
"3608-2181-4394-1140","Jan/2021",6776,"290",1500
"3608-2751-4458-1351","Sep/2021",3027,"727",1300
"3608-2596-4445-1629","Oct/2022",7735,"708",1800
"3608-1721-5884-1839","Nov/2020",7184,"774",1800
"3608-2751-4668-1255","Jun/2022",2190,"356",1600
"3608-2181-4994-1300","Jul/2024",4908,"748",1200
"3608-2067-5884-1935","Dec/2023",5698,"890",1500
"3608-2751-5745-1631","Jan/2019",5612,"286",1000
"3608-1395-4394-1761","Aug/2020",7821,"210",1700
"3608-1192-5691-1935","Apr/2023",5547,"673",1200
"3608-1782-4657-1497","Feb/2025",4740,"477",1600
"3608-2968-4038-1134","Oct/2025",4361,"610",1400
"3608-1682-5884-1558","Jan/2023",3853,"211",1300
"3608-2596-4158-1718","Jul/2025",7835,"757",1300
"3608-1682-4711-1181","Aug/2023",7306,"327",1900
"3608-1782-4994-1900","Aug/2018",7810,"413",1000
"3608-2588-5724-1377","Dec/2022",6428,"039",1700
"3608-2968-4344-1980","Mar/2022",4010,"826",1000
"3608-2507-5038-1629","Jul/2025",3560,"752",1000
"3608-2751-4329-1589","Jul/2018",5687,"236",1400
"3608-2507-4657-1056","Apr/2019",2408,"046",1000
"3608-1682-5791-1614","Dec/2025",6356,"264",1400
"3608-2181-5458-1255","Sep/2023",3684,"735",1200
"3608-1721-4668-1593","Oct/2019",7905,"341",1600
"3608-2800-5551-1795","Apr/2025",5758,"659",2000
"3608-1721-4580-1983","Mar/2020",8037,"265",1400
"3608-1721-4344-1537","Nov/2022",5833,"146",1800
"3608-2751-4657-1838","Feb/2024",3059,"636",1300
"3608-2588-5333-1344","Jan/2018",5573,"166",1000
"3608-1782-4318-1053","Nov/2023",3421,"696",1200
"3608-1721-5638-1024","Jun/2020",2213,"518",1900
"3608-1192-4657-1613","Jun/2022",3530,"472",2000
"3608-1333-5458-1718","Sep/2021",6308,"006",1000
"3608-2751-5983-1583","May/2019",6510,"344",1500
"3608-2588-5988-1301","Sep/2019",5191,"635",1200
"3608-2596-5638-1198","Aug/2023",7823,"529",1400
"3608-1192-4951-1631","Oct/2021",7697,"719",1300
"3608-2968-4668-1009","Mar/2025",4605,"097",1300
"3608-1782-4264-1603","Jan/2023",1966,"591",1100
"3608-1682-5015-1983","Jun/2019",6570,"882",1100
"3608-2968-5015-1032","Nov/2019",3753,"291",1100
"3608-1395-4951-1475","May/2025",2733,"903",1000
"3608-1721-5890-1274","Oct/2018",6585,"109",1000
"3608-1192-4160-1442","Jul/2025",2222,"484",1500
"3608-2181-5766-1442","Aug/2022",5144,"565",1000
"3608-2181-5766-1217","Jan/2023",6870,"226",1500
"3608-2067-5459-1837","Jul/2025",5804,"155",1400
"3608-2968-4318-1055","Dec/2025",5342,"732",1200
"3608-2067-4445-1435","Feb/2024",2036,"644",1100
"3608-1192-5634-1839","Sep/2020",6734,"805",1600
"3608-2507-4236-1185","Apr/2021",4124,"619",1900
"3608-1682-5489-1603","Aug/2024",6878,"501",2000
"3608-2588-4342-1839","May/2018",1974,"633",1000
"3608-1192-5030-1306","Nov/2021",2996,"601",1400
"3608-1721-4445-1220","Jul/2023",8020,"255",1100
"3608-2067-5724-1056","Dec/2022",7802,"693",1200
"3608-1682-4668-1583","Nov/2018",5397,"449",1300
"3608-2800-5766-1278","Jan/2023",6513,"000",1300
"3608-1333-4005-1255","Oct/2023",7758,"663",1300
"3608-2588-4445-1009","Oct/2021",4339,"367",1600
"3608-1721-5030-1255","May/2018",4780,"471",1600
"3608-1192-5459-1761","Jan/2019",4695,"665",1100
"3608-2588-4445-1596","May/2021",3935,"219",1300
"3608-2181-4158-1198","Dec/2023",6295,"931",1900
"3608-1395-5766-1361","Feb/2024",2395,"100",2000
"3608-2588-4005-1682","Nov/2023",5459,"846",1000
"3608-2507-4344-1052","Jul/2023",5875,"157",1800
"3608-2067-5766-1693","Mar/2018",7586,"852",1300
"3608-1333-5756-1795","Feb/2019",4313,"835",1900
"3608-2507-5551-1935","Jul/2018",6051,"424",1600
"3608-2507-5988-1892","Apr/2018",6739,"477",1100
"3608-1333-4329-1053","Mar/2023",3747,"644",1800
"3608-1395-5196-1744","Mar/2019",3984,"459",1400
"3608-1333-5038-1394","Apr/2020",3633,"809",1000
"3608-1682-5152-1190","Apr/2024",5867,"012",2000
"3608-2588-5791-1128","Aug/2024",4040,"004",1800
"3608-1192-4580-1182","May/2019",2933,"136",1300
"3608-1782-4711-1983","May/2024",3785,"308",1100
"3608-2751-5634-1596","Sep/2025",4378,"782",1000
"3608-2588-5394-1589","Feb/2021",2742,"508",1400
"3608-1395-4318-1435","Mar/2025",2016,"104",2000
"3608-1782-5632-1980","Dec/2019",6912,"252",1900
"3608-1395-5632-1497","Jul/2021",5429,"081",1700
"3608-2800-5015-1960","Jul/2023",7540,"736",1400
"3608-2968-4288-1217","Dec/2025",7697,"626",1700
"3608-1333-5132-1572","Jul/2019",7608,"042",1900
"3608-2751-5638-1718","Dec/2019",7087,"797",1700
"3608-2968-5724-1804","Oct/2021",4713,"363",1100
"3608-1395-4288-1718","Mar/2020",5588,"283",1300
"3608-1782-5038-1617","Feb/2024",7983,"070",1800
"3608-2751-5458-1024","Mar/2023",3950,"790",1700
"3608-2800-5458-1682","Nov/2025",7392,"733",1300
"3608-2800-4005-1394","Aug/2025",4320,"181",1300
"3608-2588-5015-1300","Jul/2020",3971,"718",1400
"3608-2181-5196-1916","Nov/2020",2281,"396",1800
"3608-2507-4344-1804","Sep/2022",6970,"960",1900
"3608-2800-4994-1717","Sep/2025",4461,"430",1200
"3608-2067-4288-1537","Jul/2025",4198,"690",1700
"3608-2181-4318-1497","Mar/2022",7181,"622",1300
"3608-1192-5333-1900","Dec/2023",6624,"855",1600
"3608-2181-5394-1190","Dec/2019",7212,"529",1400
"3608-2800-5632-1518","Aug/2021",6006,"053",1100
"3608-2800-5152-1623","Apr/2021",3353,"311",1500
"3608-2067-4445-1596","Jun/2020",2267,"477",1200
"3608-1395-5030-1603","Jun/2023",6557,"429",1700
"3608-2588-4264-1056","Oct/2019",6968,"577",1000
"3608-1192-4394-1537","Sep/2023",4210,"394",1800
"3608-1782-5470-1407","Jan/2023",5897,"275",1200
"3608-2968-5983-1837","Nov/2019",5706,"177",1600
"3608-1682-5890-1589","Jul/2023",5527,"040",1000
"3608-1395-5988-1435","Jul/2021",7681,"292",1200
"3608-2800-4005-1682","Jul/2023",3191,"925",1400
"3608-1333-5632-1377","May/2025",3478,"277",2000
"3608-1333-5152-1064","Apr/2018",2971,"232",1100
"3608-1682-5791-1718","Apr/2020",4665,"312",1000
"3608-1721-5691-1216","Aug/2023",7100,"471",1800
"3608-2588-4711-1804","Jul/2025",3457,"021",1600
"3608-2181-5691-1094","Apr/2020",7932,"125",1800
"3608-2800-5459-1935","Jun/2021",5006,"237",1800
"3608-1721-4038-1572","Oct/2025",5119,"454",1600
"3608-2596-5634-1190","Dec/2018",5268,"192",1900
"3608-2596-5132-1673","Sep/2024",2224,"173",1800
"3608-2751-4458-1794","Oct/2018",7412,"092",1600
"3608-2596-4158-1009","Jul/2023",6704,"960",1400
"3608-2588-4951-1052","May/2021",7861,"725",1300
"3608-1721-5551-1693","Jan/2025",4172,"227",1300
"3608-1782-5756-1686","Mar/2024",6318,"319",1000
"3608-1682-5038-1121","Sep/2018",6864,"587",1500
"3608-1682-5038-1915","Jan/2019",4782,"617",1100
"3608-2596-4318-1109","Mar/2020",6458,"294",1400
"3608-1395-5551-1936","Jan/2019",6298,"111",1500
"3608-2507-5459-1474","Aug/2025",4373,"368",2000
"3608-2507-5745-1394","Feb/2025",3704,"566",2000
"3608-1192-4458-1052","Aug/2020",2067,"072",1500
"3608-1333-5766-1130","Jan/2025",4057,"875",1400
"3608-2800-5890-1637","Feb/2024",3159,"762",1500
"3608-1721-4580-1761","Nov/2024",3764,"159",1100
"3608-2751-4005-1037","Apr/2023",4394,"628",1400
"3608-1192-4158-1935","Mar/2024",2078,"195",1600
"3608-2067-5791-1322","Apr/2022",3436,"870",1000
"3608-1682-5890-1629","Jul/2021",7373,"784",1800
"3608-1395-5015-1274","Jul/2024",5581,"945",1200
"3608-2507-5638-1518","Jun/2025",5981,"353",1800
"3608-1395-5884-1189","Oct/2018",5377,"511",1500
"3608-1192-5766-1306","Jan/2018",6444,"709",1600
"3608-1721-5152-1381","Oct/2022",7321,"110",1500
"3608-1721-5890-1442","Feb/2025",8015,"461",1600
"3608-2507-5750-1189","Aug/2018",7137,"143",1600
"3608-1721-4344-1056","Feb/2021",6051,"911",1000
"3608-1782-4711-1804","Mar/2025",4844,"808",1300
"3608-2588-5458-1185","Mar/2023",5305,"765",1200
"3608-1395-4158-1440","Aug/2022",7226,"698",1200
"3608-2067-5756-1476","Nov/2024",3537,"185",1900
"3608-2507-4580-1804","Nov/2019",4006,"100",1500
"3608-2588-4158-1931","Jun/2024",4382,"727",1200
"3608-2751-5132-1052","Apr/2019",2538,"813",1700
"3608-2067-4951-1185","Mar/2023",2487,"618",1600
"3608-2751-5407-1245","Apr/2021",3205,"976",1400
"3608-1721-4580-1682","Sep/2020",4304,"192",1400
"3608-1682-5333-1465","Jul/2024",8026,"788",1800
"3608-1333-4951-1394","Jul/2020",6488,"631",1300
"3608-1682-4711-1068","Jul/2019",4147,"452",1500
"3608-2588-4657-1188","Feb/2021",7279,"308",1000
"3608-2067-5884-1673","Aug/2024",5822,"821",2000
"3608-1682-5470-1804","Nov/2020",2972,"465",1200
"3608-2181-5696-1306","Mar/2022",5179,"888",1100
"3608-1333-4856-1900","Jul/2019",3095,"512",1600
"3608-2067-5407-1745","Jul/2024",2059,"642",1500
"3608-2588-4329-1596","Nov/2020",7386,"751",1500
"3608-2588-5691-1038","Jun/2018",7091,"577",1400
"3608-2968-4344-1497","Oct/2025",3849,"512",1900
"3608-2067-5489-1407","Jun/2018",4167,"251",1900
"3608-2596-4856-1217","Apr/2025",4328,"203",1300
"3608-2067-5750-1705","Nov/2021",7394,"834",2000
"3608-1782-5983-1915","Jan/2025",7408,"690",1500
"3608-2588-5983-1185","Mar/2019",6934,"915",1700
"3608-2507-4668-1597","Sep/2018",5924,"826",1800
"3608-2968-4458-1686","Mar/2022",6019,"606",1200
