"ccn","validthru","key","pin","quota"
"3608-1395-5983-1001","Jan/2019",1980,"870",1100
"3608-2751-4288-1128","Nov/2023",4882,"142",1000
"3608-1192-4711-1821","Dec/2025",7932,"524",1800
"3608-2968-5791-1255","Nov/2021",6191,"823",1300
"3608-2596-5015-1215","Sep/2025",3886,"661",1100
"3608-2067-5333-1265","Oct/2024",4015,"623",1200
"3608-1721-5196-1129","Jan/2022",5942,"196",1100
"3608-2588-5132-1821","Oct/2021",2452,"384",1700
"3608-1333-4344-1190","Oct/2023",6168,"178",1700
"3608-2596-5884-1278","Nov/2019",6014,"006",1800
"3608-2968-5458-1682","Oct/2022",7056,"719",1400
"3608-2181-5745-1265","Feb/2022",5060,"842",1100
"3608-2968-5458-1128","Apr/2018",7641,"466",1500
"3608-1192-5632-1839","May/2023",3880,"088",1900
"3608-2800-5407-1032","Oct/2019",6254,"251",1100
"3608-2751-4668-1094","Feb/2020",4997,"019",1900
"3608-2800-5988-1828","Dec/2023",3605,"995",2000
"3608-2596-4523-1377","Sep/2022",2118,"416",1300
"3608-2596-4445-1361","Apr/2019",6186,"681",1200
"3608-2067-4005-1130","Feb/2019",3349,"938",1700
"3608-2751-5988-1255","Dec/2019",2187,"072",1700
"3608-2751-5756-1583","Dec/2024",3906,"141",1400
"3608-1682-5459-1407","Sep/2019",6993,"759",1200
"3608-2507-5691-1245","Sep/2024",5424,"846",1800
"3608-2596-4288-1032","Jul/2024",7949,"829",1100
"3608-2507-4236-1916","Mar/2023",6138,"408",1700
"3608-2181-5750-1931","Mar/2022",4596,"478",2000
"3608-2596-5458-1837","Sep/2023",6696,"255",1400
"3608-1395-5884-1795","Mar/2020",4409,"893",1900
"3608-1192-4160-1157","Mar/2024",7043,"355",1100
"3608-1395-5696-1821","Aug/2023",2331,"361",1900
"3608-2588-4342-1399","Dec/2024",4381,"651",1300
"3608-2067-4288-1037","Feb/2020",7189,"329",1900
"3608-2596-4005-1968","May/2022",3682,"601",2000
"3608-2507-4344-1037","Mar/2025",4384,"816",1300
"3608-1782-5152-1915","Jul/2023",4551,"855",1100
"3608-2800-5983-1198","Jan/2019",3936,"455",1800
"3608-2067-5015-1394","Mar/2020",7599,"464",1000
"3608-2751-5983-1900","Oct/2023",3397,"582",1500
"3608-1192-4580-1804","Jan/2020",6154,"616",1200
"3608-1682-4394-1705","May/2023",5013,"958",1300
"3608-1782-4160-1214","Jun/2021",4943,"415",1800
"3608-2507-5632-1134","Dec/2024",4493,"988",1200
"3608-2751-5333-1381","May/2018",2617,"762",1200
"3608-2800-5459-1613","Jun/2018",2620,"001",1600
"3608-2588-4236-1717","Jul/2021",6380,"995",1000
"3608-1721-5394-1300","May/2019",6086,"905",1000
"3608-2751-4264-1976","Dec/2024",7016,"297",1800
"3608-2507-5038-1617","Mar/2022",3517,"803",1000
"3608-1395-4160-1024","Mar/2022",7115,"628",1500
"3608-2181-5756-1055","Nov/2021",3443,"609",1200
"3608-2588-5884-1804","Apr/2024",6210,"762",1600
"3608-2181-4994-1361","Sep/2018",3004,"697",1200
"3608-1333-5988-1844","Aug/2018",2076,"495",1100
"3608-2751-4344-1215","Jul/2023",6214,"491",1400
"3608-1721-4038-1052","Jul/2019",7715,"117",1700
"3608-1395-5459-1383","Nov/2025",4214,"413",1400
"3608-1333-5884-1980","May/2024",6098,"576",1100
"3608-1192-5745-1838","Apr/2018",4189,"251",1000
"3608-2181-4160-1024","Feb/2018",2695,"109",1900
"3608-2968-5015-1053","Sep/2019",6476,"824",1900
"3608-2751-4668-1361","Mar/2020",3404,"304",1500
"3608-2588-5132-1614","Jan/2024",7079,"108",1000
"3608-1721-4458-1121","Jul/2023",4601,"024",1800
"3608-2596-4329-1038","Feb/2020",7615,"348",1400
"3608-2751-4236-1668","Apr/2018",3347,"601",1500
"3608-1192-5696-1593","Aug/2022",3797,"291",1700
"3608-2588-4856-1300","Nov/2021",4788,"206",1200
"3608-2507-4856-1163","Jun/2021",4404,"303",2000
"3608-2067-5152-1001","Mar/2025",3101,"199",1500
"3608-1721-5884-1054","Aug/2022",7671,"813",1800
"3608-2507-5152-1623","Aug/2025",5881,"455",1000
"3608-2968-5333-1983","Jul/2023",2642,"604",1600
"3608-2588-5884-1856","May/2025",7761,"362",1800
"3608-1721-5132-1394","Dec/2018",6051,"325",1400
"3608-1682-4657-1056","Dec/2021",7836,"573",2000
"3608-2596-4580-1109","Jan/2020",7225,"699",1900
"3608-1333-5015-1794","Nov/2021",6699,"509",1800
"3608-2596-4657-1839","May/2023",5372,"885",1700
"3608-2968-4236-1838","Nov/2025",2226,"012",1700
"3608-1192-4523-1629","Dec/2019",4038,"264",1800
"3608-1192-4005-1428","Mar/2025",4964,"518",1400
"3608-2596-5470-1301","Jul/2021",7050,"256",1100
"3608-1721-4580-1121","Aug/2024",5207,"753",1500
"3608-2800-4288-1976","Jan/2025",5119,"803",1200
"3608-2588-4005-1718","Jan/2025",7395,"625",1600
"3608-1395-4329-1344","Feb/2023",7093,"062",1400
"3608-2588-4668-1214","Dec/2023",3897,"441",2000
"3608-2067-5015-1014","Mar/2025",6061,"455",2000
"3608-1682-5458-1052","Jul/2018",6825,"031",1300
"3608-1192-5724-1361","Dec/2018",5969,"729",1800
"3608-1333-4318-1129","Aug/2024",5250,"133",1200
"3608-1395-5152-1623","Jul/2025",2902,"034",1200
"3608-1192-5691-1052","Nov/2019",3431,"474",1400
"3608-1395-4160-1322","Jun/2022",6093,"514",1200
"3608-1192-5407-1717","Jan/2019",2594,"498",1600
"3608-2588-5152-1597","Jan/2025",7688,"974",1500
"3608-1782-4523-1968","Feb/2022",3193,"692",1700
"3608-1682-5394-1693","Dec/2019",3950,"184",1600
"3608-1192-5766-1163","Oct/2022",3455,"519",1800
"3608-1721-5724-1465","Sep/2019",5721,"414",1200
"3608-1333-4523-1718","Nov/2018",3271,"129",1500
"3608-2751-5988-1646","Jan/2025",3215,"463",1300
"3608-2596-4264-1976","Jan/2019",5916,"773",1900
"3608-2751-5696-1306","Sep/2025",7867,"297",1100
"3608-1192-4951-1009","Apr/2019",3162,"253",1300
"3608-1682-5470-1596","Nov/2019",7151,"030",1700
"3608-1721-5458-1999","Apr/2022",3661,"477",1700
"3608-2181-5489-1537","Aug/2018",7243,"795",1300
"3608-1782-4458-1892","Jan/2018",6652,"328",1000
"3608-1721-4445-1278","Aug/2020",6161,"463",1900
"3608-1721-5632-1121","Oct/2019",3155,"827",1900
"3608-2800-4458-1915","Aug/2022",7168,"956",1400
"3608-2596-5691-1068","Jun/2025",3789,"218",1000
"3608-2588-5745-1617","Nov/2019",4119,"697",2000
"3608-1192-4445-1935","Aug/2020",2811,"177",1800
"3608-1682-5884-1056","Oct/2019",4012,"209",1700
"3608-1192-5551-1660","Oct/2025",7996,"235",1500
"3608-2751-4038-1188","Oct/2018",3827,"046",1400
"3608-1333-5551-1593","Mar/2021",2829,"582",1100
"3608-2800-5634-1052","Jul/2020",4922,"128",1700
"3608-2968-4383-1980","Jun/2021",3119,"453",1300
"3608-2588-5988-1916","Nov/2022",3294,"144",1600
"3608-1782-5691-1055","Sep/2024",3274,"177",1400
"3608-1192-5884-1518","Jan/2021",7188,"532",1100
"3608-2968-4668-1623","Apr/2022",6468,"103",1000
"3608-2596-4711-1056","Aug/2023",4355,"379",1900
"3608-1333-5988-1220","Dec/2023",2942,"599",1100
"3608-1395-4354-1637","Nov/2024",4604,"054",1100
"3608-2596-4711-1038","Aug/2018",3044,"953",1000
"3608-1395-5766-1399","Nov/2025",4909,"489",1400
"3608-2507-5724-1589","Nov/2023",2937,"963",1800
"3608-2507-4657-1163","Mar/2018",8025,"105",1900
"3608-2751-5030-1631","Sep/2021",3419,"712",1700
"3608-2588-4458-1613","May/2019",4539,"869",1100
"3608-2181-4994-1795","Sep/2021",5749,"537",1400
"3608-2751-4523-1052","Nov/2025",7927,"729",1000
"3608-1395-5696-1163","Jan/2024",7490,"131",1100
"3608-1682-5632-1301","Jul/2023",4210,"127",1000
"3608-2596-4005-1377","Jul/2024",5482,"482",1000
"3608-1682-5333-1623","Dec/2024",7883,"555",1800
"3608-2968-5791-1935","Mar/2018",6036,"519",1500
"3608-2800-5890-1828","Aug/2022",4853,"804",2000
"3608-2751-5152-1198","Dec/2023",4347,"584",1800
"3608-2507-5696-1960","Sep/2021",5613,"137",1300
"3608-2596-5745-1220","Mar/2018",6450,"797",1600
"3608-2596-5988-1037","Oct/2025",2454,"870",1500
"3608-1333-4458-1188","May/2024",7051,"377",1700
"3608-2800-5634-1589","Oct/2021",6763,"778",1300
"3608-2507-5988-1999","Jul/2019",3241,"399",1000
"3608-2596-4580-1497","Aug/2022",3001,"160",1200
"3608-2968-5756-1931","May/2024",5868,"077",1800
"3608-2588-5638-1617","Feb/2022",2995,"200",1000
"3608-2507-5196-1551","Aug/2021",1983,"041",1200
"3608-2596-5890-1475","Feb/2025",4306,"309",1500
"3608-2507-5750-1838","Mar/2020",2382,"294",1000
"3608-2800-5890-1064","Jan/2018",7220,"616",1700
"3608-2507-4951-1038","Feb/2024",7734,"862",1800
"3608-2507-4236-1673","Dec/2023",3515,"079",1500
"3608-2067-5394-1960","Jan/2019",2545,"464",1200
"3608-1395-5632-1292","Jul/2019",5766,"960",2000
"3608-2067-4354-1214","Oct/2019",5916,"691",1400
"3608-1192-4580-1614","Dec/2018",3045,"931",1000
"3608-1682-4657-1306","Apr/2022",6148,"439",1200
"3608-2968-4288-1593","Jun/2025",3879,"393",1000
"3608-2588-4668-1844","Mar/2021",5924,"540",1600
"3608-2181-5551-1198","Oct/2020",7184,"698",1300
"3608-2751-4264-1024","Aug/2018",7056,"109",1900
"3608-1395-4342-1915","Sep/2021",6301,"584",1700
"3608-1395-5394-1265","Mar/2025",3053,"426",1600
"3608-1782-4951-1381","May/2021",4777,"056",1800
"3608-1395-5015-1844","Sep/2023",3877,"792",1500
"3608-1682-5745-1140","Jul/2024",7687,"443",1100
"3608-2181-4038-1121","Apr/2024",3286,"706",1700
"3608-1682-5766-1182","Nov/2024",3044,"313",1300
"3608-1682-4383-1052","Jun/2021",5898,"570",1300
"3608-1782-4329-1094","Apr/2020",6430,"161",1100
"3608-2596-5459-1844","May/2024",7561,"499",1400
"3608-1192-4994-1055","Feb/2020",5574,"806",1700
"3608-1782-4523-1804","Dec/2025",3294,"221",1900
"3608-1682-5551-1613","Aug/2024",5198,"163",1800
"3608-1682-5696-1053","Jun/2025",2842,"336",1300
"3608-2968-4580-1361","Oct/2025",6865,"425",1700
"3608-2751-4657-1745","Mar/2018",4428,"536",1000
"3608-2968-4523-1745","Sep/2018",2606,"201",1700
"3608-2596-5696-1128","Jun/2024",6624,"434",1500
"3608-1682-4354-1383","Apr/2021",2839,"418",2000
"3608-2181-5196-1188","Mar/2018",4426,"936",1000
"3608-1192-5394-1351","Nov/2022",2479,"484",1400
"3608-1192-5394-1916","Oct/2019",6478,"579",1800
"3608-1395-4580-1682","Mar/2018",4094,"304",1800
"3608-2596-5745-1068","Nov/2025",7294,"102",1400
"3608-1333-4711-1476","Apr/2018",7865,"517",2000
"3608-2507-5152-1306","Feb/2024",4574,"835",1400
"3608-2751-4264-1381","Nov/2018",2945,"616",1400
"3608-1333-4236-1837","Apr/2021",7431,"747",1100
"3608-2751-4445-1037","Sep/2025",3292,"008",1000
"3608-1333-4342-1673","Jan/2018",7961,"597",1500
"3608-1682-4158-1157","Dec/2021",3428,"218",1000
"3608-2067-5632-1660","Jan/2020",4019,"307",1800
"3608-2507-4288-1931","Jun/2022",7958,"733",1900
"3608-2800-5458-1617","Jun/2022",2900,"074",1200
"3608-1192-4951-1274","Sep/2022",4460,"434",1500
"3608-2067-4236-1837","May/2019",6714,"610",1000
"3608-1395-5458-1024","Sep/2022",6281,"903",1200
"3608-2067-4394-1182","Dec/2020",5923,"465",1100
"3608-2751-4344-1407","Dec/2018",2989,"702",1000
"3608-1333-4394-1052","May/2023",2019,"931",1300
"3608-1682-4856-1745","Jul/2024",6589,"291",1000
"3608-2181-5470-1024","Oct/2019",7406,"394",2000
"3608-2181-4668-1960","Feb/2020",6450,"815",1600
"3608-1721-4318-1980","Jun/2025",5855,"306",1500
"3608-1192-5691-1435","Oct/2019",4310,"591",1800
"3608-2181-5196-1009","Jan/2023",3161,"880",1100
"3608-2181-4951-1474","Nov/2023",6853,"421",1600
"3608-1395-5196-1839","Jul/2022",4279,"200",1900
"3608-2968-5459-1351","Mar/2023",3445,"960",1900
"3608-2596-5724-1745","Oct/2019",3109,"318",1100
"3608-2596-4458-1745","May/2021",4976,"568",1800
"3608-1192-5696-1442","Dec/2024",5461,"145",1300
"3608-1395-4383-1216","Sep/2023",5336,"130",1000
"3608-1721-5132-1355","Jan/2025",3548,"082",1100
"3608-2067-4005-1322","Apr/2024",5282,"320",1600
"3608-1682-4458-1140","Jul/2020",5622,"737",1500
"3608-2588-4657-1596","Sep/2021",3605,"699",1500
"3608-1682-4160-1255","Jul/2025",1978,"877",1400
"3608-2968-5030-1916","May/2020",7449,"165",1700
"3608-1395-5458-1745","Sep/2025",6736,"052",1700
"3608-2067-4160-1960","Mar/2024",7990,"683",1800
"3608-1721-5407-1558","Jan/2020",6222,"689",1400
"3608-1782-5551-1931","Oct/2021",4928,"553",2000
"3608-2588-4158-1220","Jan/2025",3693,"858",1100
"3608-2507-4288-1292","Dec/2021",6815,"006",1400
"3608-2800-5470-1190","Jun/2024",3923,"425",1300
"3608-1721-5750-1838","Oct/2025",2958,"079",1400
"3608-1782-5983-1128","Jun/2022",2280,"618",1800
"3608-2596-5745-1537","Sep/2019",2591,"067",1600
"3608-1721-4236-1038","Feb/2019",6553,"464",1700
"3608-2181-5459-1614","Sep/2023",7833,"732",1300
"3608-2181-5632-1188","Dec/2025",7284,"351",1600
"3608-2968-5458-1038","Aug/2018",4005,"375",1600
"3608-2751-5333-1892","Aug/2019",4489,"799",2000
"3608-2800-5030-1660","Jan/2020",5908,"279",1100
"3608-2067-5988-1794","Sep/2022",5164,"631",1900
"3608-1333-5196-1693","Mar/2018",6829,"820",1400
"3608-1333-5489-1322","Jun/2022",7997,"182",1000
"3608-2968-4668-1794","Oct/2025",6932,"914",1900
"3608-2507-5038-1673","Dec/2021",4495,"161",1000
"3608-2067-4344-1216","Sep/2024",7488,"102",1400
"3608-2968-4342-1292","Dec/2023",2652,"901",1500
"3608-1721-4856-1761","May/2023",3113,"552",2000
"3608-2751-4005-1442","Apr/2022",5596,"384",1600
"3608-1395-5756-1589","Apr/2025",6962,"212",1200
"3608-2596-5634-1220","Aug/2022",2490,"694",1500
"3608-1333-4288-1245","Sep/2020",7980,"507",1600
"3608-1333-4342-1631","Jan/2025",5253,"193",2000
"3608-1395-5638-1300","Jul/2023",2115,"332",1100
"3608-2067-5132-1631","Sep/2024",6742,"504",1400
"3608-1395-5632-1157","Sep/2020",2993,"718",1500
"3608-2507-4445-1189","Sep/2024",6677,"597",2000
"3608-1721-5890-1915","May/2023",8038,"128",1800
"3608-2751-4523-1190","Jul/2022",3076,"760",1400
"3608-2067-4160-1828","Jan/2021",3670,"043",1500
"3608-1395-4580-1646","May/2024",2402,"577",1300
"3608-2507-4005-1344","Sep/2023",7932,"311",1100
"3608-1192-4005-1053","Jul/2018",4395,"313",1300
"3608-2596-4445-1068","Mar/2023",5174,"868",1600
"3608-1721-5470-1717","Dec/2023",7462,"424",1900
"3608-2507-5791-1821","Jul/2018",4408,"641",1600
"3608-2968-4288-1055","Dec/2022",5307,"219",1300
"3608-2751-4005-1475","Feb/2019",3567,"022",1400
"3608-2800-5890-1558","Aug/2023",7276,"222",1400
"3608-1682-4160-1646","Oct/2023",2818,"104",1600
"3608-2751-5638-1052","Oct/2022",3841,"097",1500
"3608-1333-5750-1292","Sep/2024",5272,"688",1700
"3608-2588-5745-1589","Jul/2025",7522,"119",1800
"3608-1782-4318-1983","Nov/2018",7585,"379",1400
"3608-2751-5632-1935","Jul/2022",6364,"497",1200
"3608-1682-5691-1892","Mar/2020",6067,"547",2000
"3608-1721-5691-1140","Dec/2025",3995,"098",1200
"3608-2507-5696-1190","May/2019",6260,"218",1100
"3608-2067-4523-1976","Aug/2021",2574,"120",1200
"3608-2596-5756-1068","Apr/2019",2641,"494",1000
"3608-2507-4711-1931","Apr/2018",5325,"091",2000
"3608-2067-5551-1999","Jul/2025",2838,"166",1600
"3608-2751-4288-1892","Oct/2018",4286,"309",1800
"3608-1721-5030-1960","Jul/2019",6657,"409",1000
"3608-2067-4354-1381","Aug/2025",3687,"248",1000
"3608-1192-4236-1589","Jun/2025",5663,"707",1500
"3608-2067-5634-1745","Sep/2024",2567,"274",1000
"3608-2800-4354-1300","Jan/2019",7187,"553",1700
"3608-1192-5030-1037","Jan/2021",6820,"285",1700
"3608-2507-5791-1537","Jan/2023",7829,"773",1300
"3608-2588-5470-1064","Apr/2023",5234,"705",1400
"3608-1395-5407-1140","May/2023",5784,"693",2000
"3608-1192-5791-1682","Apr/2025",2755,"811",1300
"3608-1682-4318-1613","Jan/2019",3302,"630",1800
"3608-2800-5750-1915","Jun/2024",4380,"634",1000
"3608-2596-5394-1892","Nov/2021",7837,"969",1600
"3608-2800-4005-1596","Oct/2021",7731,"443",1400
"3608-1333-5132-1377","Apr/2024",7305,"995",1400
"3608-2751-4856-1717","Feb/2018",3194,"015",1000
"3608-2800-5696-1837","Sep/2023",6309,"089",1200
"3608-2507-4038-1244","Mar/2022",4522,"190",1400
"3608-2751-5632-1551","Nov/2021",2990,"896",1200
"3608-2751-5724-1215","Nov/2022",5342,"922",1500
"3608-2507-4458-1001","Jun/2024",4471,"282",1200
"3608-2751-4657-1828","Apr/2023",7233,"058",2000
"3608-2181-5394-1597","Mar/2018",7459,"130",1800
"3608-2181-5791-1190","Oct/2019",6851,"879",1500
"3608-2067-5470-1682","Nov/2025",2886,"600",1400
"3608-1333-5756-1603","Nov/2025",5683,"341",1000
"3608-2596-5791-1596","Jun/2019",2468,"053",2000
"3608-2751-4288-1794","Mar/2021",5978,"545",1900
"3608-1682-5458-1794","Apr/2024",3980,"765",2000
"3608-2800-5458-1660","Nov/2018",4580,"566",1100
"3608-1395-5489-1614","Jun/2018",7230,"165",1200
"3608-1721-4288-1440","Aug/2025",7280,"132",1300
"3608-1192-4038-1014","Dec/2018",4601,"753",1100
"3608-1192-5745-1064","Apr/2025",3951,"121",1200
"3608-2507-5691-1440","Feb/2023",4923,"112",1000
"3608-1721-5030-1129","Nov/2025",6270,"265",1300
"3608-2588-5152-1915","Feb/2022",6142,"002",1700
"3608-2067-5196-1056","Mar/2020",7446,"798",1300
"3608-2067-5632-1009","Mar/2018",4346,"859",1100
"3608-1333-5766-1351","Dec/2025",2809,"649",1000
"3608-2181-5884-1804","Sep/2019",4993,"640",1600
"3608-1395-4994-1497","Feb/2022",6968,"913",1500
"3608-1682-4951-1009","Jul/2018",5254,"079",1900
"3608-2181-4288-1014","Nov/2025",4538,"456",1400
"3608-1333-4160-1744","Jan/2023",7665,"643",1600
"3608-2588-5015-1916","Jul/2023",2068,"319",1100
"3608-2968-4394-1668","Mar/2022",2493,"979",1800
"3608-2596-4580-1300","Aug/2021",2630,"473",1200
"3608-2968-5459-1474","Nov/2024",4773,"749",1200
"3608-1395-5394-1673","Dec/2019",4283,"101",1100
"3608-2588-4994-1064","May/2020",3010,"837",1100
"3608-2181-5750-1121","Nov/2024",4454,"261",1800
"3608-1682-5470-1551","Dec/2021",6744,"812",2000
"3608-1395-4394-1856","Aug/2023",3165,"139",2000
"3608-2181-5691-1255","Feb/2024",5339,"866",2000
"3608-1782-4856-1837","Jul/2019",8043,"380",1400
"3608-1333-4344-1052","Jan/2024",3851,"160",1900
"3608-1721-4288-1631","Feb/2024",3185,"085",1900
"3608-2800-5756-1603","Oct/2020",4259,"217",1100
"3608-2507-5459-1646","Jan/2024",6081,"445",1400
"3608-2507-4342-1245","Oct/2020",2679,"805",1500
"3608-2181-4445-1009","May/2021",6847,"112",1500
"3608-2067-5724-1181","Aug/2022",6312,"327",1800
"3608-2800-4711-1130","Dec/2022",4101,"055",1100
"3608-2181-5691-1440","Sep/2021",6375,"259",1700
"3608-2596-4354-1052","Feb/2018",4444,"101",2000
"3608-1782-4288-1682","May/2025",7294,"191",1500
"3608-2800-4383-1189","Nov/2020",6886,"900",1800
"3608-2067-5459-1718","Oct/2020",6889,"794",2000
"3608-2507-4318-1394","Apr/2020",3505,"796",1300
"3608-2067-5756-1068","Oct/2021",3439,"701",1100
"3608-2968-5634-1055","Sep/2019",7771,"794",1100
"3608-1721-4264-1129","May/2023",5816,"106",1400
"3608-2968-5634-1718","Nov/2023",6516,"163",1500
"3608-1721-5632-1838","Aug/2021",2259,"887",1700
"3608-1333-5038-1572","Feb/2024",3025,"792",1500
"3608-1333-5458-1629","Feb/2024",2348,"633",2000
"3608-1721-4344-1673","Jan/2024",6517,"204",1000
"3608-2596-5756-1377","Oct/2018",4378,"684",1700
"3608-1333-5459-1181","Jan/2018",7176,"566",1000
"3608-2067-5038-1185","Apr/2024",7710,"946",1500
"3608-2751-5015-1936","Aug/2018",3703,"266",1400
"3608-2588-5884-1497","Jun/2021",2488,"475",1100
"3608-2588-5015-1134","Jan/2021",2789,"663",1000
"3608-1192-4005-1185","Aug/2021",2078,"187",1800
"3608-2751-5696-1274","Jun/2020",4360,"748",1400
"3608-2507-5691-1682","Jan/2022",3261,"615",1600
"3608-2968-5196-1717","Nov/2024",7489,"751",1900
"3608-2800-5470-1121","Apr/2024",4988,"753",1100
"3608-2181-4994-1646","Dec/2021",3233,"840",1700
"3608-2751-4523-1497","Jan/2020",2681,"481",1800
"3608-2507-5724-1255","Jul/2020",5192,"720",1400
"3608-2800-5638-1428","Aug/2024",4995,"337",1100
"3608-2596-4005-1001","Jul/2024",3423,"474",1000
"3608-2588-4657-1603","Jun/2022",3328,"531",1900
"3608-2507-5890-1915","Jan/2023",2395,"642",1200
"3608-2800-5750-1668","Sep/2018",2783,"868",1600
"3608-1395-4005-1121","Apr/2023",6384,"820",1300
"3608-1395-5470-1838","Sep/2021",7045,"490",1300
"3608-1395-4038-1686","Oct/2018",6990,"167",1500
"3608-2067-4657-1189","Mar/2021",6993,"671",1900
"3608-2596-5458-1537","May/2024",7319,"928",1400
"3608-2588-5489-1623","Feb/2018",7998,"489",1000
"3608-2968-4994-1278","May/2023",2786,"563",1800
"3608-1682-5756-1024","Jun/2019",2411,"209",1000
"3608-1395-5988-1024","Jun/2020",5662,"827",1600
"3608-1333-4394-1839","Sep/2024",7174,"720",1500
"3608-1682-5634-1361","Feb/2019",5927,"740",1000
"3608-2507-4344-1900","Nov/2025",7219,"617",1400
"3608-1333-4711-1593","Oct/2021",2287,"142",1100
"3608-2800-4264-1056","May/2018",5017,"176",1100
"3608-2067-4318-1465","Mar/2024",5150,"531",1700
"3608-2067-5458-1163","Jun/2022",5704,"166",1800
"3608-1395-5030-1130","May/2019",7168,"868",1700
"3608-2800-5766-1435","Feb/2019",3750,"662",1900
"3608-1192-4657-1121","Sep/2025",6968,"524",1100
"3608-2968-5766-1189","Jan/2022",7677,"261",1900
"3608-1395-4329-1968","Feb/2022",2262,"326",1200
"3608-1192-5983-1306","May/2022",7250,"261",1100
"3608-1682-5407-1024","Jan/2022",2660,"754",1100
"3608-1721-5470-1274","May/2020",4459,"362",1600
"3608-1721-4711-1157","Aug/2018",4865,"080",1800
"3608-1333-5988-1054","Oct/2018",2732,"642",1000
"3608-1782-4994-1189","Dec/2025",5684,"564",1700
"3608-2968-5791-1900","Aug/2022",4318,"018",1200
"3608-1682-5632-1163","Jul/2020",2694,"668",1700
"3608-1333-4329-1189","Jul/2022",5601,"505",1500
"3608-2596-4856-1693","May/2024",6024,"541",1000
"3608-2588-5696-1009","May/2020",7288,"279",1900
"3608-2968-4951-1856","Sep/2022",3538,"312",1100
"3608-1395-5152-1055","Apr/2023",3646,"161",1400
"3608-1682-5470-1322","Sep/2023",2516,"622",1000
"3608-1333-5890-1614","Jun/2022",7690,"421",1600
"3608-2596-5458-1916","Jul/2018",7034,"397",1400
"3608-2588-4657-1474","Jan/2025",2076,"551",1900
