"ccn","validthru","key","pin","quota"
"3608-2588-5632-1189","Jan/2024",2641,"667",1500
"3608-2588-5766-1001","Oct/2023",4888,"779",1100
"3608-2067-5551-1935","Jun/2022",7969,"888",1800
"3608-2596-4005-1999","Jun/2020",2622,"554",1400
"3608-1782-5632-1637","Feb/2024",2040,"729",1500
"3608-2588-5724-1157","Apr/2021",5054,"374",1400
"3608-1682-5407-1614","Jan/2022",7077,"506",1700
"3608-2596-5489-1558","Feb/2018",3592,"340",1400
"3608-1333-4580-1646","Oct/2021",4256,"585",1800
"3608-2968-5724-1094","Aug/2022",5633,"844",1800
"3608-2588-5407-1976","Nov/2025",5074,"564",1800
"3608-2507-5791-1623","Oct/2024",5831,"316",1300
"3608-2507-5890-1054","Feb/2022",6615,"310",2000
"3608-2588-5551-1361","Jul/2022",3734,"745",1900
"3608-2181-5394-1613","Jun/2018",7005,"036",1500
"3608-2751-4318-1032","Jul/2021",4235,"650",1600
"3608-1721-5196-1614","May/2020",7968,"423",1800
"3608-1682-4160-1915","May/2021",2354,"546",1900
"3608-2588-5015-1037","Dec/2024",7325,"277",1600
"3608-1721-4329-1394","May/2022",2746,"793",1600
"3608-2181-5196-1394","Dec/2020",3453,"262",1500
"3608-2800-5333-1129","Jul/2021",5678,"079",1600
"3608-2067-4445-1407","Jan/2020",6420,"228",1700
"3608-1333-4329-1838","Jun/2025",3783,"652",1100
"3608-1682-5756-1537","Dec/2024",5757,"539",2000
"3608-2067-4458-1795","Jul/2025",6466,"704",1000
"3608-2800-5551-1435","May/2024",2365,"894",1900
"3608-2968-5470-1121","Jun/2023",4883,"377",2000
"3608-2751-4288-1597","Feb/2022",7919,"766",1100
"3608-1395-5634-1718","Dec/2018",6282,"546",1300
"3608-1333-5750-1476","Mar/2019",2545,"402",1500
"3608-1782-5696-1163","Apr/2023",2285,"814",1600
"3608-2067-4236-1497","Jan/2025",6050,"354",1500
"3608-2067-4288-1476","Jul/2025",7636,"257",1300
"3608-1192-4383-1220","Jun/2018",7177,"702",1200
"3608-1721-5152-1718","Aug/2022",4954,"137",1800
"3608-2067-4342-1761","Aug/2018",5817,"753",1100
"3608-1395-5196-1217","Mar/2018",3902,"011",1100
"3608-1333-4318-1128","Aug/2021",6490,"237",1100
"3608-1395-5407-1440","Jan/2024",3400,"695",2000
"3608-2751-5458-1518","Nov/2024",7871,"900",1500
"3608-1682-5015-1537","Jul/2018",4696,"247",1200
"3608-1395-5407-1274","Oct/2019",1968,"740",1700
"3608-1721-4668-1597","Sep/2018",5279,"002",1900
"3608-1395-5632-1935","May/2025",3307,"967",1400
"3608-2596-5724-1593","Mar/2020",2691,"475",1000
"3608-1721-4523-1717","Nov/2024",7368,"215",1200
"3608-1782-4342-1038","May/2024",2864,"463",1700
"3608-1721-5890-1094","Jun/2019",6527,"073",1400
"3608-2800-4354-1686","Mar/2024",7792,"808",1100
"3608-2181-4236-1589","Jan/2024",6309,"268",1100
"3608-1782-4005-1839","Aug/2018",4933,"556",1300
"3608-2596-4288-1518","Aug/2025",6454,"459",1400
"3608-1721-5890-1244","Nov/2024",2338,"008",1200
"3608-2968-4344-1476","Dec/2021",5620,"606",1500
"3608-2596-5696-1614","Oct/2021",5664,"678",1800
"3608-1782-4236-1745","Oct/2019",5209,"762",1200
"3608-1721-5407-1614","Sep/2018",4463,"441",1700
"3608-1333-4994-1682","Aug/2023",5308,"257",1600
"3608-2181-5470-1614","Jul/2023",3726,"678",2000
"3608-2751-4038-1617","Jan/2022",6671,"898",1100
"3608-1682-4657-1916","Jul/2022",5735,"770",1600
"3608-2507-4038-1185","Jan/2020",5778,"609",2000
"3608-2968-5988-1936","Apr/2024",4344,"026",1300
"3608-1782-5791-1344","Nov/2018",4687,"600",1300
"3608-1682-5152-1597","Dec/2025",2437,"662",2000
"3608-2596-4445-1614","Sep/2019",7744,"963",1200
"3608-2067-5333-1216","Jun/2021",7035,"216",1900
"3608-2800-5766-1475","Jun/2021",4227,"051",1200
"3608-1782-4458-1717","Aug/2019",3456,"575",1100
"3608-2800-4394-1804","May/2023",5574,"049",1700
"3608-1395-4288-1428","Jun/2021",4237,"978",1600
"3608-1682-5333-1474","Jul/2023",2069,"827",1200
"3608-2596-4657-1189","Feb/2022",6509,"138",1200
"3608-2800-5756-1014","Jan/2024",3924,"963",1200
"3608-2507-5458-1140","Jul/2022",3471,"153",1000
"3608-2588-5394-1596","Apr/2020",4404,"356",1000
"3608-1782-5890-1301","Nov/2024",6847,"247",1500
"3608-1721-4318-1936","Nov/2023",5210,"083",1800
"3608-2968-5015-1629","Jun/2018",6868,"189",1500
"3608-2968-5551-1440","Aug/2023",3987,"403",1400
"3608-1192-4329-1198","May/2022",6295,"116",1400
"3608-2800-5132-1572","Jan/2021",4411,"420",1000
"3608-2067-5638-1558","Feb/2024",6197,"736",1500
"3608-2507-4994-1428","Apr/2022",3072,"833",1000
"3608-2507-4158-1915","Apr/2024",4927,"801",2000
"3608-2596-5634-1623","Aug/2024",7693,"540",2000
"3608-2588-5691-1407","May/2019",7307,"023",1400
"3608-1333-4158-1037","Jun/2025",7316,"977",1800
"3608-1333-5766-1614","Jan/2024",6362,"686",1200
"3608-2588-5988-1717","Nov/2020",3378,"713",1300
"3608-1395-4458-1064","Jun/2022",3011,"893",1400
"3608-2800-4264-1394","Dec/2023",4260,"513",2000
"3608-2507-4329-1597","Jul/2023",2233,"177",1600
"3608-2507-5691-1024","Nov/2021",3248,"855",1500
"3608-2800-4160-1068","Apr/2019",5922,"053",1700
"3608-2507-4038-1705","Jul/2022",6334,"428",1800
"3608-2507-4344-1614","Oct/2025",2775,"953",1900
"3608-2067-5691-1983","Nov/2024",4258,"882",1700
"3608-2596-4383-1407","May/2019",6769,"322",1300
"3608-2968-5015-1838","Mar/2023",3482,"243",1700
"3608-2067-4005-1053","Jan/2024",5679,"580",1200
"3608-2751-5458-1976","Jul/2020",4799,"639",1900
"3608-2800-5458-1024","May/2024",4759,"693",1700
"3608-2181-5459-1428","Aug/2024",4868,"300",1700
"3608-2596-5983-1134","Apr/2024",4120,"413",1200
"3608-2800-4951-1745","Mar/2025",5635,"064",1000
"3608-1782-5988-1278","Jul/2024",3457,"453",1700
"3608-1682-5696-1399","Oct/2021",6095,"435",1200
"3608-2596-4856-1617","Feb/2024",3909,"846",1800
"3608-2751-4038-1032","Dec/2020",5404,"468",1200
"3608-2596-4458-1668","Jun/2024",6484,"432",1700
"3608-1333-5983-1718","Sep/2022",4514,"389",2000
"3608-1192-5634-1745","Apr/2019",7158,"157",1000
"3608-1721-5696-1134","Jun/2018",3006,"642",1700
"3608-1333-5632-1009","Dec/2022",3564,"289",1300
"3608-2067-5983-1744","Aug/2023",7018,"563",2000
"3608-1395-4657-1856","Apr/2020",2934,"916",1900
"3608-2181-4160-1583","Jul/2024",5095,"538",1300
"3608-1721-4394-1440","Apr/2023",4002,"840",1900
"3608-1192-4383-1190","Jun/2021",2091,"303",1200
"3608-2968-5696-1121","Dec/2021",5031,"025",1400
"3608-2596-4288-1054","Jan/2018",5696,"946",1700
"3608-1395-5638-1761","Feb/2020",6222,"069",1400
"3608-1192-4158-1216","Aug/2022",4893,"276",2000
"3608-1721-5489-1001","Nov/2018",6490,"646",1000
"3608-1721-4580-1009","Aug/2025",4214,"661",1700
"3608-2067-5489-1745","Jun/2018",6078,"824",1100
"3608-2596-5407-1301","Dec/2021",5184,"076",1600
"3608-2596-4318-1383","Feb/2021",3829,"687",1600
"3608-1782-5745-1844","Apr/2021",7797,"588",1400
"3608-1782-4329-1589","Jan/2023",5681,"844",1100
"3608-2507-5696-1892","Oct/2018",3619,"236",1600
"3608-1782-5030-1361","Jul/2024",3709,"312",1200
"3608-1782-4038-1983","Mar/2023",4439,"064",1200
"3608-2181-5766-1682","Jul/2021",5979,"068",1300
"3608-1682-4005-1056","Nov/2018",7303,"828",1200
"3608-1682-4711-1157","Feb/2023",6963,"038",1900
"3608-1192-4580-1761","Mar/2025",4158,"484",1100
"3608-2800-4856-1121","Feb/2022",4632,"910",1800
"3608-2181-4288-1274","Oct/2025",3107,"859",1700
"3608-2507-4458-1613","Feb/2018",6434,"217",1600
"3608-2596-4236-1188","Jan/2023",4073,"542",1800
"3608-1721-5756-1804","Jun/2021",4369,"554",1600
"3608-2181-5152-1892","Sep/2025",3212,"930",2000
"3608-2751-5756-1306","Nov/2020",4514,"190",1300
"3608-1682-4951-1344","Apr/2018",5719,"004",1600
"3608-2751-5196-1109","Oct/2020",7086,"568",1000
"3608-1682-5724-1054","Apr/2021",2288,"937",1700
"3608-1682-4458-1968","Nov/2018",4326,"701",1800
"3608-1682-5983-1794","Mar/2021",4497,"483",1300
"3608-2596-5890-1032","Oct/2025",5818,"642",1400
"3608-2588-4342-1631","Feb/2024",3272,"038",1800
"3608-1395-5791-1361","Dec/2023",3878,"802",1300
"3608-2588-4354-1322","Aug/2020",7522,"574",1900
"3608-2751-4318-1960","Oct/2018",7163,"092",1700
"3608-2588-5394-1597","Jun/2025",6856,"449",1000
"3608-1192-4994-1935","Sep/2024",4740,"216",1500
"3608-1721-4038-1900","Sep/2018",6417,"536",1700
"3608-2181-4318-1613","Apr/2025",3201,"247",2000
"3608-2800-4158-1614","Nov/2020",7361,"769",1300
"3608-2800-4711-1744","Jun/2025",7050,"075",2000
"3608-2067-5638-1190","Jun/2021",6688,"402",1400
"3608-1721-4994-1551","Feb/2018",3895,"010",1400
"3608-1395-4264-1617","Oct/2023",4249,"392",1900
"3608-1333-4264-1646","Jan/2018",4423,"035",1000
"3608-2507-4236-1976","Nov/2019",2525,"500",2000
"3608-1395-5766-1037","Sep/2018",4683,"043",2000
"3608-1721-5394-1931","Aug/2021",3713,"577",1500
"3608-1682-5152-1892","Feb/2023",2842,"471",1500
"3608-2596-4711-1551","Aug/2023",5064,"890",1800
"3608-2181-5030-1637","May/2019",3177,"012",1200
"3608-1333-4342-1381","Jul/2025",6394,"204",1600
"3608-1333-4288-1194","Dec/2023",3859,"266",1100
"3608-2968-5724-1032","Jul/2021",5429,"649",2000
"3608-2751-5638-1383","Apr/2018",6129,"620",2000
"3608-2507-4458-1631","Jan/2022",5363,"697",1500
"3608-1721-5458-1442","Aug/2023",3173,"266",1200
"3608-2800-5394-1292","Jan/2019",2644,"143",1000
"3608-1682-4318-1189","Jun/2022",3075,"799",1900
"3608-1395-4342-1056","May/2021",7015,"600",1700
"3608-1721-5696-1629","Jun/2022",6634,"914",1600
"3608-2596-5791-1476","May/2021",3316,"078",1400
"3608-1682-5132-1537","Jan/2021",7488,"182",1500
"3608-1721-5724-1216","May/2025",7651,"846",1100
"3608-1395-4951-1980","Jul/2020",3390,"087",2000
"3608-1333-5988-1245","Feb/2023",2265,"806",1200
"3608-2800-5333-1837","Dec/2024",3828,"769",1000
"3608-1721-4158-1551","May/2025",7966,"024",1100
"3608-2507-5551-1216","Jul/2021",6279,"821",1500
"3608-1682-4236-1551","Jun/2025",3846,"593",1600
"3608-1782-4657-1646","Jun/2022",2805,"379",1300
"3608-2588-4994-1301","Jul/2025",5706,"876",1900
"3608-2968-4580-1440","Oct/2018",5627,"775",1300
"3608-1395-5983-1465","Nov/2018",6329,"271",1100
"3608-2067-4523-1558","Oct/2023",5772,"120",1200
"3608-1395-5394-1631","Aug/2022",3587,"385",1900
"3608-2588-5884-1603","Jul/2021",7209,"507",1200
"3608-2968-5884-1190","Apr/2021",3903,"039",1400
"3608-1333-4354-1980","Jan/2024",7447,"376",1700
"3608-2968-4856-1761","Feb/2018",7417,"612",1800
"3608-1192-4344-1795","Apr/2020",3778,"521",1500
"3608-1721-4344-1745","Sep/2018",8030,"965",1400
"3608-2181-5745-1613","Dec/2025",5996,"307",2000
"3608-2507-5551-1682","Aug/2022",6132,"716",1300
"3608-1333-5030-1377","Apr/2022",2141,"074",1800
"3608-2968-5394-1182","Apr/2024",7522,"550",2000
"3608-2181-5724-1054","Aug/2025",7848,"687",1900
"3608-2596-4394-1821","Nov/2018",5268,"043",1800
"3608-2751-5551-1109","Dec/2024",7446,"461",1700
"3608-1395-4657-1301","Jun/2019",5979,"335",1100
"3608-2596-5634-1185","Jun/2023",2562,"440",1700
"3608-1333-5691-1660","Jul/2025",6087,"507",1400
"3608-1721-4344-1837","Apr/2018",5701,"125",1500
"3608-2067-5791-1182","Oct/2019",3088,"399",1700
"3608-2181-5458-1306","Jan/2023",7630,"656",2000
"3608-1333-4236-1844","Mar/2023",5635,"804",1900
"3608-2067-4580-1037","Jan/2022",6985,"068",1300
"3608-1682-5632-1053","Jun/2022",3940,"465",2000
"3608-2968-5030-1614","Jul/2019",6280,"773",1300
"3608-2800-5638-1983","Nov/2020",6282,"146",1900
"3608-2751-4005-1935","Apr/2023",6755,"815",1300
"3608-1395-4038-1054","May/2018",2436,"527",1100
"3608-2181-4038-1668","Sep/2023",5172,"771",1700
"3608-2596-5407-1646","Sep/2025",3196,"109",1100
"3608-2507-4657-1383","Mar/2022",3220,"708",1700
"3608-1192-5394-1589","May/2023",3351,"861",1700
"3608-1333-5983-1182","May/2022",6296,"648",2000
"3608-1395-5470-1185","Oct/2020",1966,"137",1800
"3608-2968-5756-1804","May/2020",7997,"856",1500
"3608-2588-4354-1064","Feb/2019",4069,"831",1800
"3608-2181-4288-1804","Dec/2021",5064,"683",1100
"3608-2800-5691-1795","Apr/2025",5547,"861",1100
"3608-1395-5030-1214","Jul/2018",2168,"062",1800
"3608-2800-4445-1292","Jul/2018",2318,"880",1500
"3608-2596-5756-1838","Oct/2018",2021,"149",1000
"3608-1682-5132-1344","May/2018",2773,"100",2000
"3608-2507-4344-1596","Dec/2023",7275,"991",1800
"3608-1395-4354-1597","Sep/2023",5311,"085",1400
"3608-2181-4711-1052","Aug/2019",5803,"593",1700
"3608-2588-5038-1188","Sep/2018",4174,"957",1500
"3608-2067-5890-1038","Dec/2024",6407,"499",1800
"3608-2596-5015-1032","Oct/2025",5570,"815",1400
"3608-2596-4329-1837","Sep/2020",2853,"671",1900
"3608-1782-5038-1322","Jan/2025",6977,"593",1700
"3608-1192-5638-1435","Jan/2023",2846,"424",1900
"3608-1682-4523-1931","Mar/2023",2365,"180",1700
"3608-1782-5196-1983","Jan/2019",7775,"469",1600
"3608-1682-5983-1217","Oct/2025",3313,"165",1900
"3608-1782-5766-1474","Jan/2024",6556,"966",1200
"3608-1682-4158-1551","Oct/2023",7817,"339",1100
"3608-2800-4264-1163","Jan/2019",4043,"092",1700
"3608-2507-4329-1300","Jun/2025",6969,"160",1100
"3608-1682-5756-1623","Oct/2020",3934,"053",1900
"3608-1192-4038-1614","Dec/2019",8014,"014",1100
"3608-1192-5691-1399","Oct/2020",2888,"822",1700
"3608-1395-4264-1265","Nov/2018",3621,"751",1200
"3608-2800-5696-1032","Feb/2020",6171,"364",1600
"3608-2968-5458-1983","Jul/2023",4553,"817",1500
"3608-1333-4236-1278","Jun/2024",4447,"536",1900
"3608-1721-5394-1383","May/2018",5318,"094",1500
"3608-2800-5696-1537","May/2020",4866,"191",1200
"3608-1682-5884-1292","Aug/2025",7141,"114",1200
"3608-1192-5030-1094","Feb/2018",4937,"013",1800
"3608-2800-5634-1134","Mar/2021",6105,"369",1600
"3608-2067-5152-1052","May/2022",4749,"737",1400
"3608-1333-5632-1931","Aug/2022",4777,"780",1300
"3608-1682-4288-1355","Feb/2019",2602,"324",1100
"3608-2596-4523-1394","Dec/2024",6746,"441",1500
"3608-1333-5988-1094","Apr/2023",7577,"619",1300
"3608-2968-5132-1157","Sep/2024",3354,"743",1700
"3608-1682-5458-1442","Jun/2020",5324,"667",1000
"3608-2596-5015-1935","Sep/2022",7683,"892",1500
"3608-2751-5015-1216","Jun/2018",3575,"994",1800
"3608-2596-5132-1037","Aug/2021",2357,"264",2000
"3608-1721-5745-1245","Aug/2023",5627,"913",1700
"3608-1333-4580-1440","Aug/2022",6987,"635",1400
"3608-2596-4288-1660","Jun/2018",2116,"029",1600
"3608-1782-4329-1839","Feb/2018",2245,"903",1900
"3608-2596-4711-1838","Mar/2023",7171,"096",1900
"3608-1192-4445-1381","Nov/2021",2306,"747",2000
"3608-2067-5489-1182","Dec/2020",5420,"541",1700
"3608-1782-4445-1900","Jun/2019",3612,"802",2000
"3608-2067-5691-1617","Jun/2025",1985,"222",1100
"3608-1721-4038-1109","Jul/2023",7699,"696",2000
"3608-1782-4523-1589","Jan/2025",3791,"633",1000
"3608-2800-4160-1637","Mar/2024",5535,"595",1800
"3608-2596-4158-1244","May/2020",7518,"360",2000
"3608-2507-5988-1744","Nov/2020",3489,"942",1100
"3608-2067-5638-1617","Jan/2025",6359,"573",1500
"3608-1192-4711-1244","Jun/2018",5691,"216",1700
"3608-2596-5988-1216","Jan/2022",7506,"311",1200
"3608-2968-5890-1053","Mar/2020",4778,"784",1300
"3608-2507-5489-1185","Sep/2024",5840,"946",1600
"3608-1192-5489-1693","Dec/2022",5651,"167",2000
"3608-1682-5015-1623","Apr/2018",4867,"490",1300
"3608-1682-5766-1623","Jun/2024",3270,"740",2000
"3608-2596-5394-1053","Aug/2024",3505,"236",1000
"3608-1192-5152-1198","Aug/2024",5253,"058",1500
"3608-1721-4951-1094","Nov/2024",7059,"525",1500
"3608-1721-5750-1344","Aug/2018",6507,"022",1400
"3608-1192-5766-1936","May/2018",5787,"960",2000
"3608-2751-5333-1344","Jul/2020",4157,"534",1900
"3608-1333-5724-1024","Mar/2020",4283,"937",1800
"3608-1721-5988-1668","Dec/2018",5834,"743",1300
"3608-2751-4445-1717","Sep/2024",3765,"066",1500
"3608-1721-4657-1244","Apr/2022",7276,"197",1000
"3608-1721-5333-1032","Aug/2024",7485,"223",2000
"3608-1395-5696-1351","Aug/2024",2334,"957",1400
"3608-2067-5030-1745","Apr/2021",7143,"969",2000
"3608-2751-4329-1442","Nov/2021",2824,"234",1800
"3608-1721-5983-1856","Apr/2020",7947,"557",1300
"3608-2596-5470-1001","Jul/2023",5650,"505",1900
"3608-2751-5988-1795","Mar/2020",5054,"930",1200
"3608-2596-4288-1558","Nov/2023",3844,"034",1000
"3608-2588-5791-1475","Jan/2023",2881,"949",1700
"3608-1192-4160-1024","Jan/2018",5682,"793",1100
"3608-2588-4342-1157","Jul/2020",4441,"702",1200
"3608-1682-5458-1795","Dec/2022",6336,"103",1800
"3608-2067-4005-1129","Dec/2020",4327,"967",1400
"3608-2067-5983-1915","Jul/2020",6038,"867",1100
"3608-1333-5489-1037","Mar/2022",3680,"501",1800
"3608-1721-4354-1916","Jul/2020",2403,"353",1900
"3608-1682-5459-1428","Jul/2024",5557,"372",1300
"3608-1333-4038-1032","Mar/2022",2342,"676",1300
"3608-2968-4458-1245","Oct/2022",4147,"050",1100
"3608-1782-4288-1761","Mar/2023",6232,"572",1900
"3608-1333-5634-1617","Feb/2018",6367,"636",1400
"3608-1682-4329-1744","Mar/2021",4960,"563",1500
"3608-1192-5152-1383","Sep/2018",4165,"322",1200
"3608-1192-5038-1646","Dec/2022",4001,"073",1600
"3608-1782-4668-1660","Nov/2019",4879,"315",1600
"3608-1782-4383-1361","Sep/2022",7699,"545",1600
"3608-1782-5696-1794","Jun/2023",3398,"926",1400
"3608-2751-5750-1140","Dec/2020",6705,"691",1100
"3608-1395-5458-1245","Feb/2019",5415,"611",1900
"3608-2588-4288-1900","Sep/2019",6791,"020",1700
"3608-1682-4994-1054","Jan/2022",2746,"689",1400
"3608-1192-4005-1838","Apr/2019",6782,"775",1700
"3608-1682-5333-1646","Dec/2019",5492,"297",1900
"3608-2507-5470-1024","Oct/2021",2255,"348",1600
"3608-1721-4005-1014","Aug/2020",5935,"479",1100
"3608-1333-5691-1828","Oct/2025",6106,"778",1800
"3608-2067-5038-1351","Mar/2024",6358,"793",1400
"3608-1333-4994-1838","Jun/2021",5573,"062",1400
"3608-1782-4038-1572","Feb/2021",6299,"850",2000
"3608-2507-5196-1377","Dec/2025",7341,"878",1400
"3608-2800-5132-1134","Aug/2023",2601,"184",1400
"3608-1395-4158-1442","Dec/2021",5205,"725",1800
"3608-2588-5791-1936","Jul/2025",5020,"478",1300
"3608-2596-4318-1596","Jan/2020",4662,"079",1200
"3608-1192-5132-1660","Apr/2025",7952,"234",1600
"3608-2588-4288-1245","Jun/2022",4474,"695",1900
"3608-2968-4383-1381","Jul/2018",4255,"295",1300
"3608-2800-5691-1476","Nov/2021",7554,"693",1000
"3608-2800-4994-1245","May/2020",7126,"923",1100
"3608-2751-4329-1744","Jun/2018",2802,"217",1000
"3608-2596-4160-1055","Jul/2024",5086,"748",1000
"3608-2588-5459-1216","Nov/2023",5759,"484",1600
"3608-1192-5470-1344","Oct/2022",4227,"932",1500
"3608-2800-4394-1646","Sep/2018",2873,"189",1900
"3608-1782-5459-1623","Dec/2022",5454,"695",1700
"3608-2596-5691-1837","Sep/2019",2263,"298",1000
"3608-2507-5196-1292","Dec/2021",7480,"522",1300
"3608-1395-5884-1475","Jul/2024",2276,"052",1800
"3608-1192-4856-1198","Oct/2023",2676,"971",1100
"3608-2181-5551-1094","Aug/2024",7679,"650",1000
"3608-2507-4951-1558","Jun/2018",5399,"413",1700
"3608-1782-4005-1068","Jun/2022",6646,"829",1700
"3608-2751-5196-1589","Feb/2020",3958,"579",1600
"3608-2596-4342-1128","May/2018",2908,"004",1800
"3608-2067-5458-1055","May/2019",5263,"929",1100
"3608-2968-4158-1682","Dec/2024",5237,"850",1200
"3608-1782-5333-1306","Apr/2024",4317,"320",1300
"3608-2588-5691-1558","Jul/2021",2909,"064",1900
"3608-2588-5988-1915","May/2021",5247,"793",1300
"3608-2751-4158-1999","May/2019",4392,"447",1200
"3608-1395-5015-1056","Oct/2018",4917,"887",2000
"3608-1395-5756-1129","Sep/2021",7946,"515",1700
"3608-2968-5988-1157","Apr/2024",7181,"008",2000
"3608-2588-4994-1821","Oct/2018",3167,"978",1100
"3608-1682-4158-1593","Jan/2025",2366,"024",1100
"3608-1782-5394-1009","Jan/2023",6959,"711",2000
"3608-2507-4856-1245","Nov/2020",1987,"356",1800
"3608-1395-4394-1265","Apr/2019",6603,"762",1300
"3608-2067-4383-1032","May/2020",6744,"155",2000
"3608-2507-4394-1537","Feb/2022",2728,"674",1000
"3608-2507-4160-1936","Jan/2019",3628,"328",1700
"3608-1395-4458-1220","Sep/2018",2548,"481",1200
"3608-1782-5756-1935","Mar/2024",4180,"346",1400
"3608-1721-4711-1795","Sep/2025",6502,"280",1600
"3608-2596-4580-1038","Sep/2021",5074,"058",1000
"3608-2181-5407-1442","Mar/2025",5381,"950",1900
"3608-2067-5038-1053","Jun/2022",4488,"394",1200
"3608-2181-5724-1188","Jul/2021",4013,"669",1600
"3608-2800-5551-1983","Nov/2022",7792,"628",1600
"3608-1192-5152-1475","Jun/2025",4189,"355",1800
"3608-2067-5756-1795","Jun/2021",5291,"085",1600
"3608-1782-4005-1442","Oct/2021",7121,"243",1200
"3608-1192-5696-1613","Jun/2019",6019,"883",1500
"3608-2800-5196-1377","Aug/2020",4962,"071",1000
"3608-1395-5766-1157","Dec/2019",2352,"588",1700
"3608-1395-5632-1637","Jun/2022",5913,"908",1700
"3608-1682-5750-1983","Apr/2024",6275,"511",1800
"3608-1395-4236-1244","May/2022",4816,"477",1300
"3608-2507-4951-1377","Sep/2018",5329,"414",1000
"3608-2751-5551-1980","Jun/2025",6672,"246",1600
"3608-2588-5988-1024","Mar/2019",4557,"295",1500
"3608-1682-4329-1383","Jun/2023",5531,"203",2000
"3608-1395-5333-1597","Jun/2022",4222,"686",1100
"3608-2751-5756-1892","Aug/2023",4038,"706",1200
"3608-2588-5884-1190","Apr/2019",2120,"189",1400
"3608-1682-5988-1629","Mar/2018",4143,"976",1100
"3608-1395-4329-1617","Oct/2024",3925,"135",1600
"3608-1395-4329-1844","May/2020",4867,"002",1100
"3608-1682-4342-1014","Dec/2025",6479,"229",1700
"3608-2181-5724-1157","Oct/2020",7043,"263",1200
"3608-2588-5196-1435","Aug/2024",7120,"311",1100
"3608-1395-5691-1593","Apr/2024",3559,"896",1200
"3608-1395-4711-1761","Sep/2019",3196,"864",1800
"3608-1782-5696-1597","Feb/2020",6685,"582",1700
